pulse_id,abs_frame,time_s,metric_raw,metric_sm
6,9950,19.357725,254.000000,254.000000
6,9951,19.359671,254.000000,254.000000
6,9952,19.361616,254.000000,254.000000
6,9953,19.363561,254.000000,254.000000
6,9954,19.365507,254.000000,254.000000
6,9955,19.367452,254.000000,254.000000
6,9956,19.369398,254.000000,254.000000
6,9957,19.371343,254.000000,254.000000
6,9958,19.373289,254.000000,254.000000
6,9959,19.375234,254.000000,254.000000
6,9960,19.377180,254.000000,254.200000
6,9961,19.379126,254.000000,254.400000
6,9962,19.381071,255.000000,254.600000
6,9963,19.383017,255.000000,211.408000
6,9964,19.384962,255.000000,160.610000
6,9965,19.386907,38.040001,109.611000
6,9966,19.388853,0.010000,58.611000
6,9967,19.390798,0.005000,7.615000
6,9968,19.392744,0.000000,0.008000
6,9969,19.394689,0.020000,0.006000
6,9970,19.396635,0.005000,0.005000
6,9971,19.398580,0.000000,0.006000
6,9972,19.400526,0.000000,0.004000
6,9973,19.402471,0.005000,0.004000
6,9974,19.404417,0.010000,0.006000
6,9975,19.406363,0.005000,0.007000
6,9976,19.408308,0.010000,0.006000
6,9977,19.410253,0.005000,0.005000
6,9978,19.412199,0.000000,0.005000
6,9979,19.414144,0.005000,0.688000
6,9980,19.416090,0.005000,5.035000
6,9981,19.418035,3.425000,18.552000
6,9982,19.419981,21.740000,44.821001
6,9983,19.421926,67.584999,84.541000
6,9984,19.423872,131.350006,134.454999
6,9985,19.425817,198.604996,181.106999
6,9986,19.427763,252.994995,218.589999
6,9987,19.429709,255.000000,243.319998
6,9988,19.431654,255.000000,254.598999
6,9989,19.433599,255.000000,255.000000
6,9990,19.435545,255.000000,255.000000
6,9991,19.437490,255.000000,255.000000
6,9992,19.439436,255.000000,255.000000
6,9993,19.441381,255.000000,255.000000
6,9994,19.443327,255.000000,255.000000
6,9995,19.445272,255.000000,255.000000
6,9996,19.447218,255.000000,253.091000
6,9997,19.449163,255.000000,242.398001
6,9998,19.451109,245.455002,221.563000
6,9999,19.453055,201.535004,190.459001
6,10000,19.455000,150.824997,150.624001
